id_commune;code_region;population_municipale;population_comptee_a_part;population_total
67369;44;260;5;265
67370;44;660;12;672
67371;44;624;4;628
67372;44;5040;59;5099
67373;44;318;4;322
67375;44;1307;17;1324
67377;44;997;11;1008
67378;44;4465;42;4507
67379;44;896;15;911
67380;44;203;4;207
67381;44;359;5;364
67382;44;782;18;800
67383;44;183;5;188
67384;44;313;6;319
67385;44;245;2;247
67386;44;209;2;211
67387;44;298;9;307
67388;44;5402;84;5486
67389;44;4397;41;4438
67391;44;448;6;454
67392;44;850;12;862
67394;44;279;6;285
67395;44;393;10;403
67396;44;201;1;202
67397;44;2670;31;2701
67398;44;360;2;362
67400;44;1108;20;1128
67401;44;306;10;316
67403;44;439;11;450
67404;44;908;16;924
67405;44;2281;50;2331
67406;44;340;3;343
67407;44;1613;13;1626
67408;44;1214;17;1231
67409;44;1010;8;1018
67410;44;661;14;675
67411;44;5221;112;5333
67412;44;1024;9;1033
67413;44;522;11;533
67414;44;1550;20;1570
67415;44;470;1;471
67416;44;469;10;479
67417;44;297;9;306
67418;44;1929;35;1964
67420;44;1240;16;1256
67421;44;828;12;840
67422;44;592;10;602
67423;44;586;7;593
67424;44;237;0;237
67425;44;533;13;546
67426;44;362;1;363
67427;44;341;14;355
67428;44;492;12;504
67429;44;627;12;639
67430;44;763;25;788
67432;44;584;11;595
67433;44;1376;10;1386
67434;44;2796;43;2839
67435;44;837;21;858
67436;44;501;12;513
67437;44;11378;306;11684
67438;44;821;13;834
67440;44;553;12;565
67441;44;330;5;335
67442;44;1242;61;1303
67443;44;842;20;862
67444;44;121;3;124
67445;44;3217;53;3270
67446;44;430;11;441
67447;44;33780;198;33978
67448;44;2149;49;2198
67449;44;2258;21;2279
67450;44;695;16;711
67451;44;1394;32;1426
67452;44;1713;32;1745
67453;44;613;8;621
67454;44;400;8;408
67455;44;696;11;707
67456;44;450;10;460
67458;44;4942;61;5003
67459;44;746;17;763
67460;44;1715;22;1737
67461;44;327;14;341
67462;44;19242;265;19507
67463;44;3162;34;3196
67464;44;949;13;962
67465;44;2324;33;2357
67466;44;509;9;518
67467;44;383;7;390
67468;44;623;16;639
67470;44;99;1;100
67471;44;7994;62;8056
67472;44;4827;55;4882
67473;44;961;18;979
67474;44;3190;35;3225
67475;44;230;3;233
67476;44;740;6;746
67477;44;607;18;625
67478;44;1940;28;1968
67479;44;597;22;619
67480;44;1811;26;1837
67481;44;1089;14;1103
67482;44;287228;2878;290106
67483;44;233;4;237
67484;44;487;10;497
67485;44;1593;26;1619
67486;44;1851;24;1875
67487;44;1714;25;1739
67488;44;186;4;190
67489;44;811;19;830
67490;44;586;18;604
67491;44;249;0;249
67492;44;649;16;665
67493;44;440;10;450
67494;44;584;11;595
67495;44;4267;99;4366
67497;44;677;14;691
67498;44;705;6;711
67499;44;318;14;332
67500;44;1457;35;1492
67501;44;561;4;565
67502;44;209;2;211
67503;44;160;2;162
67504;44;1397;15;1412
67505;44;401;13;414
67506;44;5971;69;6040
67507;44;1802;33;1835
67508;44;417;19;436
67509;44;351;3;354
67510;44;599;1;600
67511;44;948;274;1222
67513;44;129;1;130
67514;44;632;9;641
67515;44;568;9;577
67516;44;665;8;673
67517;44;670;11;681
67519;44;5881;112;5993
67520;44;5711;65;5776
67521;44;450;3;453
67522;44;546;7;553
67523;44;2766;37;2803
67524;44;521;8;529
67525;44;1636;26;1662
67526;44;1571;18;1589
67527;44;335;8;343
67528;44;565;9;574
67529;44;3398;35;3433
67530;44;377;6;383
67531;44;285;6;291
67532;44;1088;18;1106
67534;44;732;3;735
67535;44;1057;21;1078
67536;44;158;1;159
67537;44;446;6;452
67538;44;1585;21;1606
67539;44;2330;42;2372
67540;44;873;12;885
67541;44;533;2;535
67542;44;482;3;485
67543;44;2089;29;2118
67544;44;7487;213;7700
67545;44;503;7;510
67546;44;671;5;676
67547;44;2057;25;2082
67548;44;881;13;894
67550;44;1726;23;1749
67551;44;4174;56;4230
67552;44;346;10;356
67553;44;317;4;321
67554;44;969;13;982
67555;44;249;3;252
67556;44;203;3;206
67557;44;812;12;824
67558;44;748;13;761
67559;44;249;2;251
68001;44;1124;13;1137
68002;44;389;4;393
68004;44;5659;130;5789
68005;44;1761;48;1809
68006;44;1197;28;1225
68007;44;2182;73;2255
68008;44;578;11;589
68009;44;863;11;874
68010;44;1120;20;1140
68011;44;1317;26;1343
68012;44;1771;44;1815
68013;44;986;22;1008
68014;44;370;9;379
68015;44;2667;48;2715
68016;44;985;19;1004
68017;44;816;17;833
68018;44;731;16;747
68019;44;566;8;574
68020;44;1594;33;1627
68021;44;3987;85;4072
68022;44;1594;14;1608
68023;44;939;24;963
68024;44;162;6;168
68025;44;236;3;239
68026;44;1393;28;1421
68027;44;341;9;350
68028;44;2070;48;2118
68029;44;1096;32;1128
68030;44;424;14;438
68032;44;1195;36;1231
68033;44;441;8;449
68034;44;312;16;328
68035;44;323;14;337
68036;44;2530;55;2585
68037;44;467;7;474
68038;44;1118;26;1144
68039;44;546;15;561
68040;44;1988;37;2025
68041;44;1999;26;2025
68042;44;4661;116;4777
68043;44;4122;57;4179
68044;44;741;30;771
68045;44;555;16;571
68046;44;417;10;427
68049;44;439;15;454
68050;44;404;13;417
68051;44;823;16;839
68052;44;184;3;187
68054;44;417;8;425
68055;44;1052;33;1085
68056;44;8163;214;8377
68057;44;279;5;284
68058;44;3354;37;3391
68059;44;1921;45;1966
68060;44;1749;46;1795
68061;44;1060;17;1077
68062;44;2045;105;2150
68063;44;11476;208;11684
68064;44;970;19;989
68065;44;708;10;718
68066;44;68682;1074;69756
68067;44;354;2;356
68068;44;2262;36;2298
68069;44;1491;32;1523
68071;44;297;6;303
68072;44;1430;53;1483
68073;44;479;11;490
68074;44;558;7;565
68075;44;824;17;841
68076;44;964;11;975
68077;44;371;10;381
68078;44;1721;41;1762
68079;44;255;0;255
68080;44;302;3;305
68081;44;570;9;579
68082;44;7512;70;7582
68083;44;364;13;377
68084;44;1479;48;1527
68085;44;378;5;383
68086;44;207;10;217
68087;44;461;11;472
68088;44;997;20;1017
68089;44;1601;25;1626
68090;44;812;13;825
68091;44;2267;47;2314
68092;44;393;6;399
68093;44;1438;48;1486
68094;44;941;14;955
68095;44;1168;40;1208
68096;44;367;4;371
68097;44;1316;32;1348
68098;44;650;7;657
68099;44;778;18;796
68100;44;339;14;353
68101;44;821;18;839
68102;44;439;10;449
68103;44;502;9;511
68104;44;296;5;301
68105;44;259;15;274
68106;44;279;6;285
68107;44;374;8;382
68109;44;696;14;710
68110;44;806;18;824
68111;44;854;25;879
68112;44;11020;305;11325
68113;44;1422;28;1450
68114;44;142;1;143
68115;44;1291;21;1312
68116;44;716;22;738
68117;44;889;18;907
68118;44;4999;87;5086
68119;44;743;16;759
68120;44;1245;28;1273
68121;44;706;19;725
68122;44;637;10;647
68123;44;784;28;812
68124;44;380;10;390
68125;44;518;9;527
68126;44;3369;73;3442
68127;44;645;14;659
68128;44;662;15;677
68129;44;1327;50;1377
68130;44;1036;20;1056
68131;44;165;1;166
68132;44;716;18;734
68134;44;1859;28;1887
68135;44;2770;54;2824
68136;44;327;11;338
68137;44;621;9;630
68138;44;2120;52;2172
68139;44;1462;22;1484
68140;44;1302;15;1317
68141;44;2170;58;2228
68142;44;375;12;387
68143;44;1823;59;1882
68144;44;1346;26;1372
68145;44;6234;118;6352
68146;44;2327;23;2350
68147;44;606;8;614
68148;44;359;8;367
68149;44;7261;97;7358
68150;44;514;13;527
68151;44;1048;11;1059
68152;44;2473;39;2512
68153;44;730;14;744
68154;44;14784;201;14985
68155;44;4680;75;4755
68156;44;3418;47;3465
68157;44;1367;39;1406
68158;44;500;15;515
68159;44;911;25;936
68160;44;585;24;609
68161;44;537;23;560
68162;44;4394;92;4486
68163;44;5496;102;5598
68165;44;242;10;252
68166;44;13263;150;13413
68167;44;734;22;756
68168;44;376;7;383
68169;44;506;10;516
68170;44;586;24;610
68171;44;945;12;957
68172;44;1795;30;1825
68173;44;2122;76;2198
68174;44;1650;25;1675
68175;44;1871;40;1911
68176;44;324;4;328
68177;44;1492;38;1530
68178;44;950;14;964
68179;44;917;15;932
68180;44;909;29;938
68181;44;248;4;252
68182;44;1212;27;1239
68183;44;183;4;187
68184;44;303;9;312
68185;44;1684;32;1716
68186;44;307;10;317
68187;44;333;10;343
68188;44;584;19;603
68189;44;855;26;881
68190;44;33;0;33
68191;44;760;23;783
68192;44;427;7;434
68193;44;751;9;760
68194;44;283;5;288
68195;44;6247;98;6345
68196;44;300;5;305
68197;44;485;10;495
68198;44;286;8;294
68199;44;502;2;504
68200;44;533;12;545
68201;44;3720;79;3799
68202;44;202;4;206
68203;44;1247;26;1273
68204;44;1042;15;1057
68205;44;1830;19;1849
68207;44;697;9;706
68208;44;597;11;608
68209;44;834;16;850
68210;44;327;1;328
68211;44;386;8;394
68212;44;519;12;531
68213;44;341;10;351
68214;44;378;8;386
68215;44;908;7;915
68216;44;409;6;415
68217;44;1640;20;1660
68218;44;3692;76;3768
68219;44;881;24;905
68221;44;926;13;939
68222;44;1057;19;1076
68223;44;782;14;796
68224;44;108312;1219;109531
68225;44;1561;28;1589
68226;44;4699;84;4783
68227;44;1286;34;1320
68228;44;464;12;476
68229;44;163;3;166
68230;44;584;7;591
68231;44;1963;16;1979
68232;44;484;7;491
68234;44;733;11;744
68235;44;1147;16;1163
68237;44;558;15;573
68238;44;945;25;970
68239;44;390;15;405
68240;44;1319;19;1338
68241;44;665;9;674
68242;44;1245;26;1271
68243;44;140;1;141
68244;44;358;6;364
68245;44;412;15;427
68246;44;1018;13;1031
68247;44;1260;14;1274
68248;44;673;20;693
68249;44;3467;66;3533
68250;44;1041;18;1059
68251;44;859;22;881
68252;44;1654;30;1684
68253;44;1973;30;2003
68254;44;827;18;845
68255;44;1386;42;1428
68256;44;9723;131;9854
68257;44;966;23;989
68258;44;3017;77;3094
68259;44;515;7;522
68260;44;1113;26;1139
68261;44;229;6;235
68262;44;801;17;818
68263;44;635;13;648
68264;44;628;11;639
68265;44;797;23;820
68266;44;1990;30;2020
68267;44;1979;25;2004
68268;44;704;10;714
68269;44;4665;176;4841
68270;44;3692;59;3751
68271;44;12520;326;12846
68273;44;632;40;672
68274;44;188;0;188
68275;44;446;11;457
68276;44;192;2;194
68277;44;1090;19;1109
68278;44;14204;201;14405
68279;44;902;30;932
68280;44;374;6;380
68281;44;466;13;479
68282;44;280;5;285
68283;44;771;23;794
68284;44;696;10;706
68285;44;371;8;379
68286;44;2371;49;2420
68287;44;4302;236;4538
68288;44;401;4;405
68289;44;2329;37;2366
68290;44;888;16;904
68291;44;1059;27;1086
68292;44;2233;43;2276
68293;44;83;1;84
68294;44;1908;30;1938
68295;44;3029;66;3095
68296;44;993;14;1007
68297;44;22413;287;22700
68298;44;5054;127;5181
68299;44;312;0;312
68300;44;5479;125;5604
68301;44;1269;25;1294
68302;44;752;30;782
68303;44;229;7;236
68304;44;1561;39;1600
68305;44;1390;28;1418
68306;44;507;8;515
68307;44;498;10;508
68308;44;325;12;337
68309;44;3842;76;3918
68311;44;598;12;610
68312;44;318;6;324
68313;44;775;11;786
68315;44;7048;134;7182
68316;44;730;21;751
68317;44;1106;19;1125
68318;44;2392;52;2444
68320;44;1369;47;1416
68321;44;4046;62;4108
68322;44;1349;29;1378
68323;44;809;24;833
68324;44;611;17;628
68325;44;764;9;773
68326;44;153;5;158
68327;44;350;7;357
68328;44;201;1;202
68329;44;1349;34;1383
68330;44;338;8;346
68331;44;1939;58;1997
68332;44;949;13;962
68333;44;296;6;302
68334;44;7767;148;7915
68335;44;464;6;470
68336;44;459;8;467
68337;44;605;11;616
68338;44;3831;80;3911
68340;44;373;15;388
68341;44;946;30;976
68342;44;1698;43;1741
68343;44;2381;34;2415
68344;44;438;10;448
68345;44;757;27;784
68347;44;693;22;715
68348;44;2815;51;2866
68349;44;4421;95;4516
68350;44;477;15;492
68351;44;639;13;652
68352;44;2680;24;2704
68353;44;491;17;508
68354;44;920;37;957
68355;44;1543;28;1571
68356;44;880;21;901
68357;44;514;17;531
68358;44;471;11;482
68359;44;1663;59;1722
68360;44;653;4;657
68361;44;320;5;325
68362;44;771;15;786
68363;44;587;12;599
68364;44;992;19;1011
68365;44;1745;64;1809
68366;44;711;30;741
68367;44;1178;21;1199
68368;44;1242;35;1277
68370;44;169;2;171
68371;44;310;9;319
68372;44;1780;39;1819
68373;44;300;12;312
68374;44;7853;408;8261
68375;44;10362;137;10499
68376;44;14776;111;14887
68377;44;794;19;813
68378;44;380;4;384
68379;44;1036;20;1056
68380;44;443;11;454
68381;44;799;16;815
68382;44;379;4;383
68383;44;320;8;328
68384;44;2538;61;2599
68385;44;837;25;862
68386;44;1041;22;1063
69001;84;391;3;394
69002;84;245;1;246
69003;84;2947;42;2989
69004;84;768;24;792
69005;84;584;9;593
69006;84;4919;119;5038
69007;84;2749;45;2794
69008;84;668;15;683
69009;84;7538;164;7702
69010;84;6410;196;6606
69012;84;611;15;626
69013;84;3897;82;3979
69014;84;1129;22;1151
69016;84;121;0;121
69017;84;745;21;766
69018;84;2148;32;2180
69019;84;13314;277;13591
69020;84;681;19;700
69021;84;2340;80;2420
69022;84;558;16;574
69023;84;1635;25;1660
69024;84;4122;103;4225
69026;84;548;10;558
69027;84;12097;175;12272
69028;84;6478;111;6589
69029;84;42244;401;42645
69030;84;818;15;833
69031;84;1379;104;1483
69032;84;1988;36;2024
69033;84;2883;74;2957
69034;84;43294;622;43916
69035;84;381;7;388
69036;84;1138;22;1160
69037;84;833;12;845
69038;84;928;25;953
69039;84;694;10;704
69040;84;5748;48;5796
69042;84;566;15;581
69043;84;8846;173;9019
69044;84;5170;146;5316
69045;84;1248;68;1316
69046;84;4563;138;4701
69047;84;1051;21;1072
69049;84;2791;65;2856
69050;84;2113;42;2155
69051;84;1170;33;1203
69052;84;4132;113;4245
69053;84;543;13;556
69054;84;343;2;345
69055;84;1448;27;1475
69056;84;2107;52;2159
69057;84;582;13;595
69058;84;384;9;393
69059;84;1537;28;1565
69060;84;576;83;659
69061;84;1188;34;1222
69062;84;778;23;801
69063;84;4315;86;4401
69064;84;3957;83;4040
69065;84;965;15;980
69066;84;4390;80;4470
69067;84;1168;21;1189
69068;84;2454;48;2502
69069;84;11248;184;11432
69070;84;1266;28;1294
69071;84;1179;27;1206
69072;84;8752;612;9364
69074;84;1550;40;1590
69075;84;193;2;195
69076;84;2595;101;2696
69077;84;965;12;977
69078;84;837;16;853
69080;84;1901;16;1917
69081;84;18948;385;19333
69082;84;270;8;278
69083;84;1164;39;1203
69084;84;1282;22;1304
69085;84;1492;42;1534
69086;84;2290;63;2353
69087;84;3033;73;3106
69088;84;7066;97;7163
69089;84;14906;258;15164
69090;84;809;24;833
69091;84;20285;104;20389
69092;84;7496;345;7841
69093;84;1187;19;1206
69094;84;6062;115;6177
69095;84;827;17;844
69096;84;9706;75;9781
69097;84;772;20;792
69098;84;508;7;515
69099;84;1442;28;1470
69100;84;8750;121;8871
69102;84;734;12;746
69103;84;899;22;921
69104;84;432;9;441
69105;84;1021;37;1058
69106;84;1181;24;1205
69107;84;1055;66;1121
69108;84;1043;22;1065
69109;84;861;27;888
69110;84;1862;30;1892
69111;84;673;17;690
69112;84;6480;155;6635
69113;84;901;27;928
69115;84;4871;98;4969
69116;84;3648;102;3750
69117;84;3134;75;3209
69118;84;2618;32;2650
69119;84;977;8;985
69120;84;595;16;611
69121;84;2729;45;2774
69122;84;1916;53;1969
69124;84;459;9;468
69125;84;876;15;891
69126;84;768;28;796
69127;84;3549;64;3613
69130;84;233;3;236
69131;84;3402;85;3487
69132;84;847;15;862
69133;84;4318;80;4398
69134;84;227;10;237
69135;84;1911;53;1964
69136;84;3118;55;3173
69137;84;516;7;523
69138;84;445;9;454
69139;84;1378;77;1455
69140;84;1995;46;2041
69141;84;6144;172;6316
69142;84;6524;73;6597
69143;84;7562;88;7650
69145;84;921;25;946
69148;84;2541;71;2612
69149;84;26553;278;26831
69151;84;1524;32;1556
69152;84;10397;60;10457
69153;84;1377;28;1405
69154;84;2845;53;2898
69155;84;1132;31;1163
69156;84;2713;82;2795
69157;84;5279;88;5367
69159;84;3907;93;4000
69160;84;1065;18;1083
69161;84;487;11;498
69162;84;1331;34;1365
69163;84;3495;50;3545
69164;84;322;10;332
69165;84;1126;25;1151
69166;84;328;2;330
69167;84;589;11;600
69168;84;1536;41;1577
69169;84;639;23;662
69170;84;1157;18;1175
69171;84;2363;26;2389
69172;84;761;27;788
69173;84;1016;25;1041
69174;84;614;11;625
69175;84;1996;56;2052
69176;84;4590;84;4674
69177;84;2064;46;2110
69178;84;825;20;845
69179;84;4055;74;4129
69180;84;288;9;297
69181;84;223;1;224
69182;84;356;2;358
69183;84;317;2;319
69184;84;991;21;1012
69186;84;213;4;217
69187;84;654;21;675
69188;84;908;9;917
69189;84;1884;29;1913
69190;84;2028;87;2115
69191;84;5747;142;5889
69192;84;153;7;160
69193;84;1269;32;1301
69194;84;7006;158;7164
69196;84;617;11;628
69197;84;2210;48;2258
69198;84;756;11;767
69199;84;19617;61;19678
69200;84;1472;31;1503
69201;84;1286;25;1311
69202;84;22175;392;22567
69203;84;1018;17;1035
69204;84;20914;477;21391
69205;84;5158;92;5250
69206;84;4409;92;4501
69207;84;3001;47;3048
69208;84;2262;60;2322
69209;84;566;16;582
69212;84;479;11;490
69214;84;1204;25;1229
69215;84;879;20;899
69216;84;566;11;577
69217;84;748;22;770
69218;84;1048;17;1065
69219;84;2133;63;2196
69220;84;1805;113;1918
69225;84;541;14;555
69227;84;3853;189;4042
69228;84;4224;93;4317
69229;84;800;14;814
69230;84;320;6;326
69231;84;2596;60;2656
69233;84;1228;50;1278
69234;84;1583;73;1656
69235;84;1967;106;2073
69236;84;590;7;597
69238;84;3710;96;3806
69239;84;1212;25;1237
69240;84;617;6;623
69241;84;2590;61;2651
69242;84;927;13;940
69243;84;10490;273;10763
69244;84;22286;351;22637
69245;84;710;25;735
69246;84;1295;35;1330
69248;84;6020;126;6146
69249;84;3053;63;3116
69250;84;4117;99;4216
69252;84;745;9;754
69253;84;637;10;647
69254;84;971;10;981
69255;84;6080;111;6191
69256;84;52795;221;53016
69257;84;1086;19;1105
69258;84;322;7;329
69259;84;67285;266;67551
69260;84;4999;56;5055
69261;84;104;1;105
69263;84;881;19;900
69264;84;36291;419;36710
69265;84;802;33;835
69266;84;152212;1082;153294
69267;84;2137;114;2251
69268;84;3367;91;3458
69269;84;992;24;1016
69270;84;4355;67;4422
69271;84;10638;152;10790
69272;84;4242;85;4327
69273;84;11196;73;11269
69275;84;28930;139;29069
69276;84;9902;52;9954
69277;84;13181;221;13402
69278;84;5509;105;5614
69279;84;6076;76;6152
69280;84;1528;13;1541
69281;84;1912;23;1935
69282;84;34640;301;34941
69283;84;13707;146;13853
69284;84;3230;116;3346
69285;84;4191;38;4229
69286;84;30697;366;31063
69287;84;6875;108;6983
69288;84;5458;67;5525
69289;84;4579;82;4661
69290;84;46927;284;47211
69291;84;5789;56;5845
69292;84;6497;63;6560
69293;84;2369;48;2417
69294;84;2772;37;2809
69295;84;1810;9;1819
69296;84;2986;33;3019
69297;84;5512;74;5586
69298;84;3188;28;3216
69299;84;2700;42;2742
69381;84;29641;782;30423
69382;84;31303;386;31689
69383;84;102725;1006;103731
69384;84;36064;406;36470
69385;84;49664;1085;50749
69386;84;52862;884;53746
69387;84;82573;493;83066
69388;84;86154;1022;87176
69389;84;51983;537;52520
70001;27;357;4;361
70002;27;209;7;216
70003;27;69;2;71
70004;27;307;2;309
70005;27;134;2;136
70006;27;1490;102;1592
70007;27;304;6;310
70008;27;148;2;150
70009;27;102;1;103
70010;27;104;1;105
70011;27;317;4;321
70012;27;656;11;667
70013;27;67;0;67
70014;27;399;6;405
70015;27;274;6;280
70016;27;162;2;164
70017;27;240;2;242
70018;27;512;4;516
70019;27;143;4;147
70020;27;244;2;246
70021;27;191;5;196
70022;27;147;3;150
70023;27;143;3;146
70024;27;446;14;460
70025;27;242;4;246
70026;27;2533;26;2559
70027;27;71;1;72
70028;27;143;3;146
70029;27;239;2;241
70030;27;45;1;46
70031;27;644;17;661
70032;27;45;0;45
70035;27;177;4;181
70036;27;159;2;161
70037;27;258;21;279
70038;27;315;9;324
70039;27;355;4;359
70040;27;239;3;242
70041;27;377;9;386
70042;27;103;1;104
70043;27;237;3;240
70044;27;408;12;420
70045;27;419;7;426
70046;27;367;7;374
70047;27;107;2;109
70048;27;139;3;142
70049;27;97;2;99
70050;27;98;0;98
70051;27;34;0;34
70052;27;121;3;124
70053;27;77;1;78
70054;27;241;4;245
70055;27;500;7;507
70056;27;310;1;311
70057;27;149;2;151
70058;27;931;14;945
70059;27;470;8;478
70060;27;294;3;297
70061;27;85;0;85
70062;27;142;5;147
70063;27;210;3;213
70064;27;149;3;152
70065;27;77;1;78
70066;27;180;1;181
70067;27;126;0;126
70069;27;46;0;46
70070;27;28;2;30
70071;27;56;0;56
70072;27;83;2;85
70074;27;244;3;247
70075;27;199;2;201
70076;27;376;8;384
70077;27;221;4;225
70078;27;93;2;95
70079;27;524;12;536
70080;27;238;4;242
70081;27;324;4;328
70082;27;130;2;132
70083;27;404;10;414
70084;27;663;10;673
70085;27;680;13;693
70086;27;75;0;75
70087;27;147;3;150
70088;27;117;2;119
70089;27;46;0;46
70090;27;60;2;62
70091;27;47;1;48
70092;27;177;3;180
70093;27;654;8;662
70094;27;301;5;306
70095;27;654;11;665
70096;27;635;17;652
70097;27;238;8;246
70098;27;211;4;215
70099;27;76;1;77
70100;27;133;0;133
70101;27;501;5;506
70102;27;277;10;287
70103;27;221;3;224
70104;27;590;13;603
70105;27;137;1;138
70106;27;113;2;115
70107;27;437;4;441
70109;27;306;2;308
70111;27;275;3;278
70112;27;174;5;179
70113;27;132;3;135
70114;27;205;2;207
70115;27;236;5;241
70116;27;617;12;629
70117;27;1238;33;1271
70118;27;194;2;196
70119;27;357;12;369
70120;27;3745;72;3817
70121;27;878;16;894
70122;27;1633;32;1665
70124;27;92;1;93
70125;27;176;2;178
70126;27;197;6;203
70127;27;110;6;116
70128;27;387;3;390
70129;27;162;3;165
70130;27;318;8;326
70132;27;704;67;771
70133;27;235;7;242
70134;27;204;2;206
70135;27;34;1;35
70136;27;489;9;498
70137;27;215;8;223
70138;27;124;3;127
70140;27;67;1;68
70141;27;118;2;120
70142;27;190;2;192
70143;27;124;6;130
70144;27;33;1;34
70145;27;480;10;490
70146;27;164;4;168
70147;27;228;4;232
70148;27;86;1;87
70149;27;693;17;710
70150;27;320;2;322
70151;27;36;0;36
70152;27;475;37;512
70153;27;96;1;97
70154;27;371;6;377
70155;27;799;15;814
70156;27;111;1;112
70157;27;361;10;371
70158;27;105;1;106
70159;27;89;0;89
70160;27;317;19;336
70162;27;459;13;472
70163;27;443;8;451
70164;27;89;2;91
70165;27;542;42;584
70166;27;154;5;159
70167;27;353;13;366
70168;27;620;17;637
70169;27;220;5;225
70170;27;122;2;124
70171;27;1263;29;1292
70172;27;109;0;109
70174;27;143;2;145
70175;27;136;3;139
70176;27;191;3;194
70177;27;603;15;618
70178;27;526;10;536
70179;27;168;3;171
70180;27;441;10;451
70181;27;132;0;132
70182;27;142;0;142
70183;27;60;0;60
70184;27;707;21;728
70185;27;187;9;196
70186;27;73;1;74
70187;27;263;3;266
70188;27;54;1;55
70189;27;250;4;254
70190;27;181;3;184
70192;27;206;2;208
70193;27;232;3;235
70194;27;134;8;142
70195;27;272;4;276
70196;27;250;9;259
70197;27;794;15;809
70198;27;1240;25;1265
70199;27;116;0;116
70200;27;39;1;40
70201;27;209;1;210
70202;27;273;7;280
70203;27;149;2;151
70204;27;156;4;160
70205;27;202;2;204
70206;27;555;7;562
70207;27;3249;69;3318
70208;27;292;5;297
70210;27;154;5;159
70211;27;65;2;67
70213;27;225;5;230
70214;27;122;5;127
70215;27;244;11;255
70216;27;439;24;463
70217;27;97;1;98
70218;27;134;1;135
70219;27;735;15;750
70220;27;407;6;413
70221;27;288;4;292
70222;27;78;1;79
70224;27;674;14;688
70225;27;104;2;106
