id_bien;id_commune;type_local;surface_carrez;surface_reelle;nombre_pieces;surface_terrain
740;64260;Appartement;57,07;72;2;
741;69096;Appartement;29,94;45;2;
742;69243;Appartement;83,05;83;3;
743;69278;Appartement;100,55;102;5;
744;69382;Appartement;32,43;25;2;
745;69382;Appartement;27,5;29;1;
746;69384;Appartement;119,31;123;5;
747;69384;Appartement;43,01;42;2;
748;69385;Appartement;24,8;24;1;
749;72181;Appartement;16,58;17;1;
750;73257;Appartement;63,8;62;4;
751;74083;Appartement;63,12;61;2;
752;74264;Appartement;45,83;45;2;
753;75102;Appartement;18,96;22;2;
754;75103;Appartement;39,18;40;1;
755;75103;Appartement;22,61;21;1;
756;75103;Appartement;43,71;40;1;
757;75104;Appartement;62,24;62;4;
758;75105;Appartement;41;44;2;
759;75106;Appartement;81,15;60;3;
760;75106;Appartement;117,1;117;5;
761;75106;Appartement;78,74;81;3;
762;75106;Appartement;52,84;55;3;
763;75107;Appartement;15,88;15;1;
764;75109;Appartement;63,45;51;3;
765;75110;Appartement;42,01;51;3;
766;75111;Appartement;69,34;69;4;
767;75111;Appartement;49,84;50;4;
768;75113;Appartement;29,68;25;2;
769;75114;Appartement;84,8;38;2;
770;75114;Appartement;43,16;43;3;
771;75114;Appartement;41,66;43;3;
772;75114;Appartement;25,11;26;1;
773;75115;Appartement;51,43;55;3;
774;75115;Appartement;61,82;62;3;
775;75116;Appartement;59,47;56;2;
776;75117;Appartement;82,7;80;4;
777;75117;Appartement;66,21;65;2;
778;75117;Appartement;23,1;31;2;
779;75118;Appartement;60,96;58;3;
780;75118;Appartement;113,66;157;1;
781;75119;Appartement;24,38;24;1;
782;75119;Appartement;32,05;34;2;
783;75119;Appartement;30,9;35;2;
784;75120;Appartement;11,6;12;1;
785;75120;Appartement;43,7;44;3;
786;76217;Appartement;44,51;44;2;
787;77014;Maison;130,72;129;6;239
788;77169;Appartement;47,32;47;2;
789;77326;Appartement;76,99;78;4;
790;77373;Appartement;32,71;34;2;
791;77438;Appartement;42;42;2;
792;77445;Appartement;43,46;43;2;
793;77468;Appartement;47,26;47;2;
794;77470;Appartement;70,09;70;3;
795;77514;Appartement;53,4;53;3;
796;78015;Appartement;34,16;34;1;
797;78092;Appartement;75,76;74;4;
798;78172;Maison;88,05;95;4;
799;78217;Appartement;25,7;25;1;
800;78423;Appartement;65,28;65;3;
801;78423;Maison;60,09;60;2;
802;78466;Appartement;46,1;46;2;
803;78490;Appartement;45,71;46;2;
804;78646;Appartement;50,33;51;2;
805;78686;Appartement;94,08;102;5;
806;81004;Appartement;91,15;92;4;
807;85288;Appartement;29,56;30;2;
808;87085;Appartement;26,38;26;1;
809;87187;Appartement;50;40;2;
810;91027;Appartement;66,23;72;3;
811;91085;Appartement;22,3;23;1;
812;91174;Appartement;39,99;40;2;
813;91228;Appartement;66,25;66;3;
814;91228;Appartement;54,36;56;2;
815;91272;Appartement;62,98;62;3;
816;91363;Appartement;42,36;51;2;
817;91549;Maison;70,09;68;4;
818;91589;Appartement;22,23;23;1;
819;91631;Appartement;50,23;49;3;
820;91691;Maison;77,06;78;4;
821;92009;Appartement;73,67;74;3;
822;92009;Appartement;66,48;65;3;
823;92012;Appartement;109,17;108;5;
824;92012;Appartement;22,05;23;2;
825;92012;Appartement;21,27;27;2;
826;92012;Appartement;20,44;21;1;
827;92012;Appartement;43,28;43;2;
828;92014;Appartement;59,53;58;2;
829;92019;Appartement;41,1;42;2;
830;92020;Appartement;38,53;39;2;
831;92025;Appartement;58,21;45;3;
832;92025;Maison;72,8;80;4;
833;92035;Appartement;63,9;64;3;
834;92044;Appartement;78,35;79;4;
835;92044;Appartement;102,14;101;4;
836;92048;Appartement;59;71;4;
837;92049;Appartement;58,03;58;3;
838;92050;Appartement;20,8;20;1;
839;92050;Appartement;21,37;21;1;
840;92051;Appartement;28,86;27;1;
841;92051;Appartement;34,1;35;1;
842;92062;Appartement;37,71;32;1;
843;92063;Appartement;22,21;26;1;
844;92063;Appartement;50,86;36;1;
845;92073;Appartement;66,73;66;2;
846;92075;Appartement;22,9;23;2;
847;93008;Appartement;36,9;36;2;
848;93010;Appartement;62,23;63;3;
849;93031;Appartement;27,7;28;1;
850;93049;Appartement;63,08;64;4;
851;93066;Appartement;68,06;68;3;
852;93074;Appartement;24,55;18;1;
853;94015;Maison;122,88;90;5;
854;94016;Appartement;80,36;75;5;
855;94028;Maison;100,3;100;4;
856;94033;Appartement;100,96;100;4;
857;94044;Appartement;67,24;67;3;
858;94046;Appartement;63,03;63;3;
859;94068;Appartement;59,44;60;3;
860;94068;Appartement;59,34;70;3;
861;94080;Appartement;45,88;49;3;
862;95060;Appartement;93,89;93;5;
863;95127;Appartement;18,84;18;1;
864;95205;Appartement;35,62;50;2;
865;95218;Maison;103,19;96;5;
866;95428;Appartement;72,63;70;3;
867;95491;Appartement;92,54;91;5;
868;95500;Maison;29,67;121;0;
869;95607;Maison;84,85;88;5;
870;972226;Appartement;42,66;37;2;
871;01173;Appartement;45,36;45;2;
872;06004;Appartement;51,24;34;2;
873;06004;Appartement;54,26;50;2;
874;06012;Appartement;88,39;89;3;
875;06012;Appartement;38;36;2;
876;06029;Appartement;25,68;26;2;
877;06079;Appartement;34,94;35;1;
878;06088;Appartement;13,69;15;1;
879;06088;Appartement;68,35;70;3;
880;06114;Appartement;45,5;41;2;
881;06155;Appartement;24,85;25;2;
882;10387;Appartement;26,48;25;1;
883;11170;Maison;31,21;31;2;
884;13005;Appartement;34,41;34;1;
885;13005;Appartement;64,23;64;3;
886;13028;Appartement;21,12;22;1;
887;13028;Appartement;53,45;50;3;
888;13086;Appartement;55;52;2;
889;13201;Appartement;68,8;69;3;
890;13202;Appartement;84,67;74;3;
891;13204;Appartement;90,06;60;3;
892;13205;Appartement;49,13;42;2;
893;13205;Appartement;57,46;56;3;
894;13206;Appartement;23,07;28;1;
895;13208;Appartement;27,15;26;1;
896;13208;Appartement;22,23;22;1;
897;13212;Appartement;76,28;76;4;
898;13213;Appartement;66;64;4;
899;13213;Appartement;107,3;94;5;
900;14220;Appartement;66,36;71;4;
901;14220;Appartement;29,38;30;1;
902;14225;Appartement;31,48;31;2;
903;14338;Appartement;32,77;33;2;
904;14715;Appartement;28,89;32;2;
905;18033;Appartement;114,48;116;4;
906;24037;Appartement;55,53;52;2;
907;28085;Maison;98,03;80;4;
908;2A004;Appartement;72;68;3;
909;2A004;Appartement;41,77;45;1;
910;2A139;Maison;37,59;42;2;
911;30133;Appartement;38,29;38;1;
912;30189;Appartement;76,95;79;4;
913;30189;Appartement;77,2;80;4;
914;30334;Appartement;80,15;92;5;
915;31555;Appartement;38,29;33;2;
916;31555;Appartement;42,56;42;2;
917;31555;Appartement;59,36;60;3;
918;31555;Appartement;18,38;19;1;
919;33009;Appartement;28,64;28;1;
920;33063;Appartement;20,05;22;2;
921;33063;Appartement;41,9;36;2;
922;33063;Appartement;22,8;25;1;
923;33063;Appartement;82,42;76;4;
924;33063;Maison;48,17;48;3;124
925;33199;Maison;88,19;83;4;
926;33236;Appartement;95,46;85;3;
927;33281;Appartement;83,34;85;4;
928;33522;Appartement;20,4;20;1;
929;34108;Appartement;36,2;36;2;
930;34301;Appartement;59,04;63;4;
931;35093;Appartement;44,38;48;2;
932;35226;Appartement;67;67;4;
933;35238;Appartement;41,46;41;2;
934;35238;Appartement;76,74;75;4;
935;37195;Appartement;68,01;68;3;
936;37261;Appartement;61,54;59;2;
937;38185;Appartement;128,22;131;4;
938;38185;Appartement;71,79;77;3;
939;38191;Appartement;35,57;35;2;
940;38253;Appartement;71,73;64;3;
941;38384;Maison;95,87;95;4;
942;38485;Appartement;19;19;2;
943;40088;Appartement;84,77;51;4;
944;40296;Appartement;25,53;25;1;
945;41018;Appartement;45,59;45;2;
946;42005;Appartement;37,43;37;1;
947;42187;Appartement;120,99;121;6;
948;42218;Appartement;28,44;28;2;
949;42299;Appartement;63,1;62;3;
950;44047;Appartement;49,26;50;3;
951;44109;Appartement;68,55;65;4;
952;44109;Appartement;153,37;160;6;
953;44109;Appartement;62,1;62;3;
954;44109;Appartement;28,47;28;1;
955;45234;Appartement;150,95;137;5;
956;45234;Appartement;88,98;89;3;
957;49007;Appartement;78,2;80;4;
958;49007;Appartement;97,9;98;5;
959;50147;Appartement;35,68;35;2;
960;50197;Maison;65,47;72;6;
961;51230;Appartement;72,87;55;3;
962;56007;Appartement;179,73;122;3;
963;59139;Maison;56,23;56;2;
964;59178;Appartement;57,69;60;3;
965;59250;Appartement;47;46;3;
966;59350;Appartement;187,1;172;5;
967;59368;Appartement;72,5;72;3;
968;59368;Appartement;107,8;100;4;
969;60057;Appartement;34,35;34;2;
970;60175;Appartement;48,21;48;2;
971;60414;Appartement;84,09;84;4;
972;60612;Appartement;62;63;2;
973;66003;Appartement;32,19;32;2;
974;69081;Appartement;88,14;83;4;
975;69081;Maison;206,78;180;3;
976;69088;Appartement;71,6;71;3;
977;69163;Appartement;140,2;153;6;
978;69381;Appartement;33,53;39;2;
979;69381;Appartement;73,39;76;4;
980;69383;Appartement;26,56;29;1;
981;69389;Appartement;53,63;53;2;
982;73008;Appartement;47,44;92;3;
983;73109;Appartement;131,26;137;6;
984;73150;Appartement;21,64;22;1;
985;74189;Appartement;24,56;24;2;
986;75101;Appartement;61,41;61;2;
987;75101;Appartement;27,83;35;1;
988;75102;Appartement;83,62;85;2;
989;75102;Appartement;21,75;20;1;
990;75102;Appartement;56,08;59;3;
991;75104;Appartement;45,6;45;2;
992;75109;Appartement;83,13;90;4;
993;75110;Appartement;119,1;121;5;
994;75111;Appartement;50,67;60;3;
995;75111;Appartement;20,52;22;2;
996;75111;Appartement;65,62;64;4;
997;75112;Appartement;38,89;32;2;
998;75115;Appartement;31,03;31;1;
999;75115;Appartement;39,1;30;2;
1000;75115;Appartement;22,77;26;1;
1001;75116;Appartement;145,22;140;4;
1002;75116;Appartement;78,96;73;4;
1003;75117;Appartement;56,64;56;4;
1004;75117;Appartement;90,13;85;3;
1005;75117;Appartement;23,57;24;1;
1006;75117;Appartement;17,07;25;2;
1007;75117;Appartement;29,92;30;2;
1008;75118;Appartement;54,15;53;3;
1009;75118;Appartement;59,72;52;2;
1010;75118;Appartement;12,46;12;1;
1011;75118;Appartement;58,12;54;3;
1012;75118;Appartement;36,24;34;2;
1013;75118;Appartement;64,43;64;3;
1014;75118;Appartement;9,19;10;1;
1015;75118;Appartement;17,13;16;1;
1016;75118;Appartement;18,98;9;1;
1017;75119;Appartement;42,95;52;3;
1018;75120;Appartement;7,93;9;1;
1019;76341;Appartement;53,66;54;2;
1020;76351;Appartement;69;75;3;
1021;77014;Appartement;33,73;36;2;
1022;77096;Appartement;34,87;32;1;
1023;77108;Maison;69,4;57;3;
1024;77152;Appartement;67,54;67;3;
1025;77186;Appartement;41,61;44;2;
1026;77186;Appartement;33,15;34;2;
1027;77251;Appartement;75,4;75;4;
1028;77259;Appartement;31,37;32;1;
1029;77373;Appartement;25,28;27;1;
1030;77385;Appartement;66,85;66;4;
1031;77449;Appartement;43;43;2;
1032;77449;Appartement;79,49;79;4;
1033;77449;Appartement;66,36;66;3;
1034;78124;Appartement;14,4;14;1;
1035;78158;Appartement;76,8;78;3;
1036;78297;Appartement;85,19;21;1;
1037;78311;Appartement;61,22;68;2;
1038;78380;Appartement;21,11;26;1;
1039;78396;Maison;78,71;90;5;
1040;78650;Appartement;50,64;51;2;
1041;80021;Appartement;126,73;123;4;
1042;82121;Appartement;89,67;86;5;
1043;83016;Appartement;48,51;50;2;
1044;83027;Appartement;52,04;60;2;
1045;83062;Appartement;53,78;54;2;
1046;83069;Appartement;33,12;31;1;
1047;83070;Appartement;20,69;23;1;
1048;83123;Maison;86,68;89;4;
1049;83126;Appartement;71,48;47;2;
1050;83144;Appartement;60,15;64;3;
1051;83153;Appartement;30,66;31;1;
1052;84147;Appartement;82;71;2;
1053;91027;Appartement;38,23;38;2;
1054;91027;Appartement;49,98;50;2;
1055;91086;Appartement;64,53;67;3;
1056;91174;Appartement;15,8;14;1;
1057;91421;Appartement;31,17;30;2;
1058;91477;Appartement;63,2;60;3;
1059;91549;Appartement;40,64;39;2;
1060;91589;Maison;47,71;50;2;
1061;91600;Appartement;26,54;29;1;
1062;91657;Appartement;65,02;64;3;
1063;91685;Appartement;66,83;67;4;
1064;92004;Appartement;136,51;138;5;
1065;92004;Appartement;62,24;58;3;
1066;92004;Appartement;74,55;73;4;
1067;92012;Appartement;32,34;32;2;
1068;92012;Appartement;37,38;37;2;
1069;92012;Appartement;65,55;64;3;
1070;92012;Appartement;17,11;19;1;
1071;92014;Appartement;74,1;74;4;
1072;92022;Appartement;73,01;66;4;
1073;92022;Appartement;57,82;56;3;
1074;92024;Appartement;36,03;32;2;
1075;92025;Appartement;60,34;60;2;
1076;92026;Appartement;20,17;20;1;
1077;92032;Appartement;55,15;56;3;
1078;92044;Appartement;33,91;33;1;
1079;92048;Appartement;30,62;28;2;
1080;92049;Appartement;56,89;53;2;
1081;92050;Appartement;83,21;84;4;
1082;92050;Appartement;76,68;83;3;
1083;92051;Appartement;27,52;72;2;
1084;92051;Appartement;84,02;85;3;
1085;92062;Appartement;91,9;91;4;
1086;92064;Appartement;94,65;100;4;
1087;92073;Appartement;42,05;44;2;
1088;92073;Maison;94,45;95;4;
1089;92075;Appartement;65,63;65;4;
1090;93013;Appartement;59,2;58;3;
1091;93045;Appartement;38,71;34;2;
1092;93045;Appartement;17,15;16;1;
1093;93046;Appartement;68,38;72;4;
1094;93057;Appartement;65,18;65;3;
1095;93064;Appartement;64,77;64;3;
1096;93070;Appartement;47,42;47;3;
1097;93070;Appartement;66,11;65;3;
1098;93071;Appartement;50,8;53;3;
1099;93072;Appartement;69,3;69;4;
1100;94004;Appartement;67,48;67;3;
1101;94015;Appartement;117;121;6;
1102;94022;Appartement;27,5;28;2;
1103;94022;Appartement;28,73;35;2;
1104;94022;Appartement;59,6;60;3;
1105;94043;Appartement;37,87;39;1;
1106;94047;Appartement;19,13;20;1;
1107;94059;Maison;119,02;74;4;268
1108;94065;Appartement;52,03;52;3;
1109;94069;Appartement;21,8;22;1;
1110;94071;Appartement;70,46;40;2;
1111;94078;Appartement;68,04;66;4;
1112;94080;Appartement;48,12;38;3;
1113;94081;Appartement;64,46;63;4;
1114;95039;Appartement;111,65;50;2;
1115;95056;Maison;86,84;78;5;
1116;95203;Appartement;83,63;84;4;
1117;95256;Appartement;69,02;67;3;
1118;95424;Maison;90,7;89;5;
1119;95452;Appartement;59,61;60;3;
1120;95607;Appartement;84,58;81;4;
1121;972229;Appartement;31,95;31;1;
1122;01244;Maison;120,5;110;5;
1123;02408;Appartement;39,97;41;2;
1124;02722;Appartement;142,98;143;5;
1125;04073;Appartement;29,74;31;1;
1126;06004;Appartement;51,17;46;3;
1127;06027;Appartement;26,45;32;1;
1128;06029;Appartement;40,33;41;1;
1129;06032;Appartement;52,73;53;2;
1130;06057;Appartement;71,56;71;4;
1131;06084;Maison;100,21;102;3;500
1132;06088;Maison;96,39;96;5;
1133;06088;Appartement;34,31;33;2;
1134;06088;Appartement;56,45;58;2;
1135;06088;Appartement;78,45;80;4;
1136;06088;Appartement;34,04;33;1;
1137;06088;Appartement;55,44;54;2;
1138;06088;Appartement;31,43;45;2;
1139;06108;Appartement;66,2;62;3;
1140;06120;Appartement;43,89;50;3;
1141;06155;Appartement;48,68;52;2;
1142;06155;Appartement;27,59;27;1;
1143;06161;Appartement;31,99;32;3;
1144;06161;Appartement;100,55;102;4;
1145;07100;Maison;28,27;40;3;
1146;07259;Appartement;59,1;61;3;
1147;10333;Appartement;50;50;2;
1148;11170;Appartement;37,57;33;3;
1149;11202;Appartement;20,23;27;1;
1150;11202;Appartement;20,13;20;2;
1151;11202;Maison;24,52;26;3;
1152;11262;Appartement;58,01;64;3;
1153;11266;Appartement;35,63;35;2;
1154;13022;Appartement;58,26;58;3;
1155;13201;Appartement;140,1;143;4;
1156;13202;Appartement;16,87;21;2;
1157;13202;Appartement;51,66;56;3;
1158;13203;Appartement;62,24;68;3;
1159;13203;Appartement;39,78;37;2;
1160;13204;Appartement;29,22;35;1;
1161;13204;Appartement;59,66;61;3;
1162;13205;Appartement;41,78;41;2;
1163;13206;Appartement;34,36;70;3;
1164;13207;Appartement;64,28;64;4;
1165;13209;Appartement;58;57;3;
1166;13210;Appartement;81,7;83;4;
1167;13213;Maison;95,65;93;6;
1168;13213;Appartement;61,23;63;4;
1169;13213;Appartement;80,67;80;4;
1170;13215;Appartement;33,51;40;2;
1171;13215;Appartement;74,13;76;4;
1172;14079;Appartement;50,83;50;2;
1173;14220;Appartement;29,02;29;1;
1174;14220;Appartement;24,82;24;1;
1175;14338;Appartement;90;90;5;
1176;14338;Maison;38,2;37;3;
1177;17415;Appartement;70,05;72;3;
1178;17421;Appartement;35,83;35;2;
1179;22136;Appartement;141,89;92;3;
1180;24037;Appartement;36,21;40;2;
1181;25056;Appartement;69,14;63;2;
1182;25056;Appartement;36,08;40;2;
1183;25084;Appartement;60,07;60;4;
1184;26064;Appartement;85,56;86;3;
1185;28085;Appartement;54,53;51;2;
1186;28085;Appartement;12,57;12;1;
1187;29019;Appartement;46,99;52;2;
1188;2A041;Appartement;52,43;47;1;
1189;30062;Appartement;27,42;28;2;
1190;31116;Appartement;42,31;42;2;
1191;33039;Appartement;39,53;42;2;
1192;33039;Appartement;65;66;3;
1193;33063;Appartement;45,56;45;2;
1194;33063;Appartement;55,46;46;2;
1195;33063;Appartement;62,05;59;3;
1196;33063;Appartement;82,19;81;5;
1197;33119;Appartement;21,93;21;1;
1198;33312;Appartement;22,39;22;2;
1199;33318;Appartement;62,8;62;3;
1200;33318;Appartement;32,57;33;1;
1201;33376;Maison;71,34;70;3;
1202;33522;Appartement;48,03;47;2;
1203;33522;Appartement;20,67;21;1;
1204;33529;Appartement;78,4;80;4;
1205;34003;Appartement;30,37;30;2;
1206;34023;Appartement;18,92;19;1;
1207;34023;Appartement;16,03;16;1;
1208;34023;Appartement;21,63;21;1;
1209;34023;Appartement;19,97;19;1;
1210;34032;Appartement;38,59;39;2;
1211;34032;Appartement;78,95;80;5;
1212;34039;Appartement;25,04;27;1;
1213;34108;Appartement;47,05;45;3;
1214;34152;Maison;90,27;89;4;
1215;34157;Maison;40,2;33;3;
1216;34301;Appartement;58,53;58;3;
1217;34307;Appartement;91;92;4;
1218;34324;Maison;43,1;43;3;
1219;34327;Appartement;48,51;68;3;
1220;34333;Maison;40,67;23;2;
1221;35288;Appartement;28,87;27;2;
1222;37109;Maison;80,7;81;4;
1223;37261;Appartement;76,45;77;4;
1224;37261;Appartement;58,58;57;3;
1225;37261;Appartement;29,49;30;1;
1226;38179;Appartement;48,3;49;3;
1227;38185;Appartement;79,09;63;3;
1228;38185;Appartement;46,4;46;2;
1229;38186;Appartement;55;56;2;
1230;38225;Appartement;33,55;37;2;
1231;38229;Appartement;59,14;62;2;
1232;38563;Appartement;76,73;76;4;
1233;39097;Appartement;21,15;21;1;
1234;39198;Appartement;71,48;70;1;
1235;40065;Appartement;47,14;47;2;
1236;40279;Appartement;75,44;88;4;
1237;40284;Appartement;61,93;64;3;
1238;41269;Appartement;95,73;94;4;
1239;42052;Appartement;83,79;74;4;
1240;42095;Appartement;45,93;54;3;
1241;42184;Appartement;78;78;4;
1242;42218;Appartement;85,96;85;4;
1243;42218;Appartement;66,07;66;4;
1244;42218;Appartement;149,55;148;5;
1245;42225;Appartement;57,96;48;3;
1246;44055;Appartement;49,19;50;3;
1247;44109;Appartement;37,83;38;2;
1248;44109;Appartement;56,8;53;2;
1249;44135;Appartement;30,09;32;2;
1250;45028;Appartement;64,27;60;3;
1251;45146;Maison;68,7;74;3;
1252;45155;Appartement;46,05;48;3;
1253;45232;Appartement;45,77;46;2;
1254;50002;Appartement;31,76;32;1;
1255;50129;Appartement;62,09;63;4;
1256;50218;Appartement;32,8;32;1;
1257;50502;Appartement;30,07;30;1;
1258;51454;Maison;79,74;100;5;
1259;54099;Maison;94,5;80;3;
1260;54323;Appartement;154,9;37;2;
1261;54329;Appartement;54,4;54;3;
1262;56023;Appartement;59,53;59;2;
1263;56078;Appartement;27,65;28;2;
1264;56114;Maison;30,07;29;2;
1265;56169;Appartement;33,23;32;2;
1266;58194;Appartement;44,87;148;6;
1267;59350;Appartement;71,57;78;3;
1268;59350;Appartement;9,74;13;1;
1269;59368;Appartement;71,74;65;3;
1270;59378;Appartement;70,95;72;3;
1271;60057;Appartement;55,46;56;2;
1272;60088;Appartement;34,6;42;2;
1273;60234;Appartement;45,25;45;2;
1274;60463;Appartement;76,2;78;4;
1275;60509;Appartement;42,21;42;2;
1276;60601;Appartement;24;37;2;
1277;62041;Appartement;71,95;97;2;
1278;62041;Appartement;17,66;17;1;
1279;63300;Appartement;57,03;50;2;
1280;63380;Appartement;38,54;38;1;
1281;64024;Appartement;84,26;78;4;
1282;66020;Appartement;37,18;33;1;
1283;69034;Appartement;57,48;52;3;
1284;69069;Appartement;43,1;43;2;
1285;69072;Appartement;87,7;89;4;
1286;69142;Appartement;84,23;82;4;
1287;69163;Maison;114,88;82;4;
1288;69243;Appartement;197,65;122;3;
1289;69264;Maison;80,21;79;4;
1290;69283;Appartement;82;82;4;
1291;69382;Appartement;60,04;53;3;
1292;69384;Appartement;66,13;68;3;
1293;69384;Appartement;45,51;48;1;
1294;69389;Appartement;42,04;42;2;
1295;70310;Appartement;25;25;1;
1296;71310;Appartement;52,45;53;3;
1297;72260;Appartement;47,73;48;2;
1298;73011;Appartement;41,76;41;2;
1299;74056;Appartement;92,72;95;5;
1300;74056;Appartement;99,68;99;4;
1301;74056;Appartement;40,32;49;3;
1302;74215;Appartement;28,14;33;2;
1303;74224;Appartement;67,06;62;4;
1304;74266;Appartement;23;23;1;
1305;74276;Appartement;35,4;36;1;
1306;75101;Appartement;41,19;40;1;
1307;75102;Appartement;23,05;24;1;
1308;75102;Appartement;18,47;20;1;
1309;75103;Appartement;50,74;51;2;
1310;75104;Appartement;43,38;45;2;
1311;75104;Appartement;75,21;72;3;
1312;75104;Appartement;29,92;26;1;
1313;75104;Appartement;58,52;57;3;
1314;75104;Appartement;25,1;26;2;
1315;75105;Appartement;15,25;25;1;
1316;75106;Appartement;9,85;10;1;
1317;75106;Appartement;24,19;28;2;
1318;75106;Appartement;8,2;20;2;
1319;75107;Appartement;26,81;24;1;
1320;75107;Appartement;82,44;95;3;
1321;75107;Appartement;115;105;3;
1322;75108;Appartement;57,93;35;1;
1323;75108;Appartement;171,58;173;6;
1324;75109;Appartement;28,4;27;1;
1325;75109;Appartement;43,51;46;2;
1326;75109;Appartement;50,82;60;1;
1327;75110;Appartement;108,6;102;4;
1328;75110;Appartement;51,51;45;3;
1329;75110;Appartement;47,03;49;3;
1330;75111;Appartement;16,58;16;1;
1331;75111;Appartement;23,35;23;2;
1332;75111;Appartement;66,09;66;2;
1333;75111;Appartement;76,42;80;3;
1334;75111;Appartement;27,37;29;2;
